1.0,468.0,594.0,596.0,616.0,2938.0
2.0,2.0,237.0,708.0,805.0,1240.0
3.0,150.0,587.0,590.0,996.0,40414.0
4.0,1.0,2.0,318.0,1029.0,2990.0
5.0,2.0,10.0,88.0,539.0,587.0
6.0,923.0,969.0,1084.0,3578.0,4191.0
7.0,303.0,531.0,858.0,2028.0,4993.0
8.0,1208.0,1221.0,1407.0,2997.0,3033.0
9.0,262.0,296.0,531.0,1097.0,2959.0
10.0,383.0,1485.0,1580.0,1699.0,2959.0
11.0,63.0,608.0,53322.0,59315.0,85774.0
12.0,2.0,170.0,1261.0,4310.0,4492.0
13.0,364.0,3977.0,7153.0,33679.0,33794.0
14.0,1.0,260.0,1198.0,1210.0,3408.0
15.0,58.0,1278.0,1824.0,2445.0,2704.0
16.0,1393.0,1900.0,2973.0,3925.0,4641.0
17.0,45.0,63.0,105.0,319.0,1231.0
18.0,296.0,380.0,474.0,754.0,1113.0
19.0,30.0,103.0,265.0,3089.0,5296.0
20.0,442.0,1265.0,1917.0,1923.0,6104.0
21.0,745.0,898.0,1029.0,1207.0,1212.0
22.0,2.0,317.0,377.0,733.0,1380.0
23.0,1132.0,1897.0,2732.0,2764.0,3181.0
24.0,110.0,318.0,354.0,377.0,608.0
25.0,216.0,316.0,480.0,805.0,1113.0
26.0,2012.0,3285.0,7482.0,33679.0,41571.0
27.0,126.0,318.0,892.0,1393.0,1504.0
28.0,246.0,262.0,858.0,1231.0,2959.0
29.0,2959.0,4993.0,5952.0,33679.0,33794.0
30.0,44.0,86.0,144.0,1688.0,7445.0
31.0,520.0,608.0,1105.0,1213.0,33679.0
32.0,318.0,474.0,587.0,780.0,1097.0
33.0,1036.0,1211.0,1484.0,1529.0,1997.0
34.0,262.0,1927.0,1945.0,2959.0,5296.0
35.0,44.0,594.0,2150.0,2938.0,45081.0
36.0,353.0,1105.0,1196.0,1210.0,2028.0
37.0,588.0,1225.0,1580.0,2125.0,2683.0
38.0,608.0,4914.0,6104.0,98491.0,103048.0
39.0,500.0,881.0,1370.0,1769.0,2026.0
40.0,66934.0,88129.0,109187.0,113345.0,113741.0
41.0,750.0,2938.0,2959.0,4993.0,5952.0
42.0,608.0,1214.0,1240.0,1258.0,1265.0
43.0,150.0,296.0,318.0,587.0,590.0
44.0,316.0,442.0,480.0,762.0,1917.0
45.0,941.0,2291.0,6331.0,6380.0,7327.0
46.0,126.0,539.0,892.0,1504.0,2571.0
47.0,587.0,590.0,1407.0,2028.0,3114.0
48.0,750.0,1132.0,1961.0,3157.0,3505.0
49.0,388.0,500.0,914.0,923.0,1937.0
50.0,2.0,318.0,500.0,608.0,1240.0
51.0,371.0,1517.0,2428.0,2716.0,3826.0
52.0,832.0,941.0,1222.0,1784.0,3911.0
53.0,44.0,316.0,367.0,780.0,1876.0
54.0,597.0,3916.0,6711.0,7361.0,8965.0
55.0,88.0,216.0,316.0,480.0,1196.0
56.0,58.0,60.0,97.0,110.0,154.0
57.0,9.0,88.0,242.0,296.0,376.0
58.0,370.0,466.0,590.0,750.0,2688.0
59.0,2.0,589.0,780.0,1208.0,2571.0
60.0,1213.0,3948.0,4816.0,6711.0,7099.0
61.0,208.0,293.0,356.0,539.0,541.0
62.0,1198.0,7153.0,33679.0,33794.0,106766.0
63.0,34.0,223.0,364.0,858.0,1200.0
64.0,10.0,185.0,377.0,608.0,1407.0
65.0,242.0,908.0,910.0,917.0,952.0
66.0,2.0,165.0,780.0,1208.0,1221.0
67.0,52.0,376.0,453.0,608.0,917.0
68.0,1517.0,1682.0,2115.0,2571.0,6333.0
69.0,150.0,208.0,590.0,1393.0,2571.0
70.0,191.0,246.0,262.0,296.0,329.0
71.0,904.0,1193.0,1252.0,1273.0,1900.0
72.0,587.0,750.0,1721.0,1997.0,2791.0
73.0,923.0,1084.0,1219.0,4191.0,4545.0
74.0,349.0,434.0,500.0,1198.0,2959.0
75.0,1036.0,1193.0,1997.0,2193.0,3578.0
76.0,105.0,900.0,921.0,1207.0,1228.0
77.0,29.0,520.0,783.0,888.0,1032.0
78.0,44.0,585.0,587.0,653.0,7841.0
79.0,318.0,590.0,653.0,33493.0,48738.0
80.0,103.0,126.0,296.0,892.0,1003.0
81.0,319.0,425.0,953.0,1227.0,1276.0
82.0,585.0,587.0,608.0,1721.0,2028.0
83.0,242.0,260.0,858.0,910.0,924.0
84.0,165.0,1258.0,1265.0,1270.0,1370.0
85.0,780.0,786.0,1097.0,1240.0,1356.0
86.0,103.0,270.0,326.0,457.0,745.0
87.0,9.0,296.0,376.0,1097.0,1653.0
88.0,858.0,1299.0,1673.0,2208.0,3198.0
89.0,2.0,10.0,150.0,2990.0,4993.0
90.0,62.0,95.0,296.0,1097.0,1278.0
91.0,150.0,165.0,480.0,520.0,2959.0
92.0,733.0,1097.0,1240.0,2028.0,3114.0
93.0,1276.0,1955.0,2571.0,3320.0,3578.0
94.0,1132.0,1203.0,1208.0,1407.0,41571.0
95.0,34.0,262.0,367.0,543.0,3754.0
96.0,924.0,1193.0,1250.0,3089.0,6643.0
97.0,1909.0,3916.0,6708.0,27773.0,31410.0
98.0,260.0,377.0,1196.0,5349.0,7293.0
99.0,150.0,158.0,587.0,1124.0,7841.0
100.0,296.0,329.0,364.0,762.0,805.0
101.0,110.0,1372.0,1517.0,2115.0,33679.0
102.0,68.0,2141.0,3827.0,5121.0,5296.0
103.0,608.0,1271.0,1407.0,1623.0,2010.0
104.0,380.0,435.0,648.0,1240.0,37729.0
105.0,2117.0,2791.0,3361.0,3441.0,7482.0
106.0,1196.0,1225.0,2571.0,3897.0,33679.0
107.0,608.0,2028.0,2571.0,7438.0,7482.0
108.0,1.0,316.0,586.0,1356.0,1372.0
109.0,608.0,733.0,1221.0,1407.0,3033.0
110.0,105.0,585.0,608.0,728.0,784.0
111.0,543.0,1498.0,2436.0,2725.0,3284.0
112.0,329.0,364.0,608.0,633.0,748.0
113.0,3.0,216.0,225.0,374.0,719.0
114.0,1.0,318.0,377.0,474.0,1580.0
115.0,296.0,377.0,500.0,589.0,762.0
116.0,19.0,1196.0,1210.0,3578.0,4886.0
117.0,339.0,361.0,587.0,597.0,67255.0
118.0,110.0,465.0,858.0,953.0,2312.0
119.0,9.0,25.0,44.0,149.0,376.0
120.0,150.0,216.0,318.0,590.0,1025.0
121.0,58.0,306.0,308.0,353.0,1240.0
122.0,126.0,531.0,892.0,1504.0,3791.0
123.0,78.0,294.0,1183.0,1625.0,2840.0
124.0,165.0,590.0,2011.0,2797.0,3527.0
125.0,2.0,349.0,910.0,923.0,924.0
126.0,1097.0,1240.0,1580.0,3114.0,6850.0
127.0,2.0,10.0,65.0,222.0,587.0
128.0,10.0,318.0,339.0,7060.0,8360.0
129.0,833.0,2028.0,2159.0,2355.0,2551.0
130.0,257.0,923.0,1084.0,1965.0,40819.0
131.0,9.0,110.0,150.0,308.0,318.0
132.0,63.0,904.0,1909.0,1936.0,2995.0
133.0,1221.0,1299.0,1449.0,1682.0,2036.0
134.0,242.0,347.0,1437.0,3189.0,3275.0
135.0,116.0,159.0,302.0,369.0,568.0
136.0,34.0,216.0,1485.0,2355.0,4963.0
137.0,344.0,377.0,480.0,608.0,1198.0
138.0,608.0,750.0,1036.0,1060.0,1208.0
139.0,2.0,260.0,377.0,1198.0,43936.0
140.0,150.0,374.0,587.0,590.0,608.0
141.0,2.0,10.0,110.0,377.0,527.0
142.0,34.0,364.0,1265.0,1407.0,1586.0
143.0,150.0,587.0,590.0,1527.0,1670.0
144.0,474.0,608.0,1240.0,1407.0,1580.0
145.0,2.0,186.0,318.0,349.0,442.0
146.0,110.0,527.0,595.0,3114.0,33679.0
147.0,247.0,1036.0,1097.0,1527.0,1682.0
148.0,242.0,608.0,750.0,858.0,8360.0
149.0,4447.0,5218.0,44022.0,69481.0,106782.0
150.0,527.0,653.0,3033.0,6934.0,8984.0
151.0,318.0,608.0,780.0,1097.0,1240.0
152.0,63.0,527.0,1407.0,2502.0,70533.0
153.0,44.0,308.0,364.0,480.0,608.0
154.0,86.0,296.0,316.0,369.0,442.0
155.0,364.0,745.0,1036.0,1258.0,2959.0
156.0,1097.0,1270.0,2291.0,2407.0,2716.0
157.0,810.0,1120.0,1518.0,8784.0,55267.0
158.0,520.0,1887.0,1965.0,2325.0,2410.0
159.0,1084.0,1291.0,1407.0,1617.0,2115.0
160.0,150.0,208.0,218.0,376.0,377.0
161.0,208.0,780.0,1240.0,1407.0,1653.0
162.0,34.0,86.0,296.0,1097.0,1704.0
163.0,587.0,1208.0,1213.0,1299.0,1393.0
164.0,216.0,1084.0,1193.0,1269.0,2501.0
165.0,1262.0,1672.0,2691.0,4993.0,56921.0
166.0,110.0,150.0,1225.0,3996.0,8622.0
167.0,2.0,377.0,596.0,608.0,616.0
168.0,1258.0,1265.0,1270.0,1291.0,1407.0
169.0,316.0,442.0,480.0,653.0,2959.0
170.0,589.0,1200.0,1207.0,2770.0,56921.0
171.0,44.0,260.0,590.0,914.0,1097.0
172.0,587.0,595.0,608.0,1429.0,2028.0
173.0,254.0,255.0,648.0,808.0,1054.0
174.0,19.0,223.0,374.0,466.0,1372.0
175.0,265.0,1667.0,2973.0,6743.0,7153.0
176.0,996.0,1240.0,40414.0,76093.0,84844.0
177.0,153.0,158.0,209.0,318.0,806.0
178.0,1449.0,2115.0,3897.0,6711.0,90376.0
179.0,364.0,3114.0,4963.0,5218.0,54001.0
180.0,858.0,1200.0,1270.0,1291.0,1580.0
181.0,377.0,434.0,608.0,1221.0,2012.0
182.0,31.0,318.0,427.0,442.0,535.0
183.0,433.0,940.0,1163.0,2291.0,2571.0
184.0,608.0,1148.0,1240.0,3114.0,6850.0
185.0,242.0,1246.0,1876.0,3408.0,5816.0
186.0,293.0,306.0,750.0,1683.0,6721.0
187.0,1225.0,1393.0,2291.0,3502.0,3948.0
188.0,616.0,919.0,953.0,1240.0,1721.0
189.0,296.0,858.0,910.0,1097.0,1220.0
190.0,1.0,34.0,480.0,608.0,7841.0
191.0,474.0,539.0,608.0,1407.0,1721.0
192.0,110.0,222.0,1022.0,2028.0,6170.0
193.0,1097.0,1208.0,1213.0,1291.0,1307.0
194.0,1.0,318.0,588.0,595.0,2028.0
195.0,132.0,242.0,529.0,750.0,783.0
196.0,1722.0,2100.0,2993.0,3751.0,5502.0
197.0,10.0,364.0,457.0,480.0,2959.0
198.0,21.0,466.0,720.0,745.0,1129.0
199.0,88.0,150.0,497.0,1206.0,3996.0
200.0,2115.0,2716.0,2797.0,4993.0,5952.0
201.0,364.0,367.0,500.0,745.0,1265.0
202.0,1258.0,1276.0,1396.0,1816.0,2455.0
203.0,760.0,1208.0,2571.0,33679.0,33794.0
204.0,569.0,936.0,1224.0,1365.0,1447.0
205.0,236.0,1209.0,3677.0,4963.0,6807.0
206.0,260.0,480.0,589.0,1210.0,3552.0
207.0,720.0,745.0,1097.0,4265.0,26700.0
208.0,19.0,344.0,1221.0,6373.0,86345.0
209.0,95.0,370.0,733.0,2000.0,3441.0
210.0,3114.0,3751.0,5378.0,6934.0,33493.0
211.0,86.0,541.0,590.0,858.0,1231.0
212.0,1213.0,1527.0,3285.0,3992.0,6538.0
213.0,329.0,1968.0,2105.0,3916.0,112171.0
214.0,150.0,442.0,508.0,1148.0,1207.0
215.0,34.0,296.0,786.0,1208.0,1276.0
216.0,1036.0,1258.0,1393.0,1527.0,2011.0
217.0,318.0,374.0,1198.0,1208.0,1265.0
218.0,924.0,1240.0,3441.0,3527.0,55280.0
219.0,88.0,364.0,1225.0,2770.0,3114.0
220.0,1084.0,1196.0,1210.0,1276.0,7841.0
221.0,104.0,440.0,586.0,1517.0,1923.0
222.0,111.0,247.0,635.0,745.0,833.0
223.0,34.0,52.0,296.0,329.0,474.0
224.0,294.0,446.0,590.0,595.0,613.0
225.0,2.0,318.0,500.0,587.0,780.0
226.0,356.0,783.0,1584.0,1682.0,44022.0
227.0,172.0,330.0,337.0,1244.0,3893.0
228.0,2.0,364.0,374.0,466.0,2447.0
229.0,914.0,1029.0,1198.0,1213.0,2719.0
230.0,150.0,587.0,590.0,1020.0,1391.0
231.0,187.0,508.0,589.0,1097.0,1231.0
232.0,117.0,1033.0,1937.0,2518.0,3730.0
233.0,296.0,316.0,442.0,480.0,1097.0
234.0,80.0,497.0,1393.0,1909.0,3037.0
235.0,160.0,1252.0,1485.0,1580.0,1961.0
236.0,425.0,858.0,918.0,1104.0,5296.0
237.0,353.0,1097.0,2571.0,4993.0,7153.0
238.0,5218.0,30707.0,68157.0,74324.0,80463.0
239.0,1.0,34.0,150.0,222.0,318.0
240.0,158.0,522.0,585.0,653.0,4492.0
241.0,268.0,270.0,608.0,761.0,1425.0
242.0,1212.0,2398.0,2959.0,3730.0,4993.0
243.0,1909.0,3134.0,3462.0,4223.0,6365.0
244.0,150.0,587.0,941.0,1097.0,1291.0
245.0,2.0,24.0,34.0,150.0,377.0
246.0,339.0,587.0,597.0,1240.0,1265.0
247.0,318.0,590.0,1196.0,1210.0,1246.0
248.0,150.0,296.0,318.0,474.0,2959.0
249.0,2.0,150.0,318.0,586.0,1721.0
250.0,150.0,329.0,587.0,590.0,82527.0
251.0,150.0,293.0,306.0,364.0,82527.0
252.0,2.0,65.0,225.0,329.0,380.0
253.0,158.0,527.0,969.0,1721.0,2571.0
254.0,238.0,594.0,1022.0,1032.0,1407.0
255.0,1020.0,1204.0,1391.0,1527.0,1673.0
256.0,20.0,86.0,296.0,802.0,1097.0
257.0,117.0,215.0,1447.0,5179.0,5339.0
258.0,371.0,858.0,942.0,948.0,1178.0
259.0,58.0,1225.0,1252.0,1267.0,1961.0
260.0,10.0,316.0,457.0,1097.0,8360.0
261.0,186.0,367.0,587.0,1721.0,2028.0
262.0,117.0,483.0,1916.0,2140.0,3362.0
263.0,150.0,209.0,364.0,480.0,806.0
264.0,34.0,585.0,588.0,595.0,608.0
265.0,40.0,296.0,534.0,924.0,1097.0
266.0,1.0,110.0,585.0,1580.0,2028.0
267.0,608.0,1097.0,1196.0,1210.0,2571.0
268.0,242.0,520.0,910.0,1084.0,1269.0
269.0,62.0,223.0,1252.0,2553.0,3253.0
270.0,356.0,457.0,608.0,3275.0,8917.0
271.0,165.0,608.0,1407.0,2959.0,5349.0
272.0,2571.0,5952.0,6548.0,6595.0,89904.0
273.0,1097.0,1198.0,5218.0,46578.0,54001.0
274.0,1097.0,1255.0,1261.0,2571.0,6850.0
275.0,2.0,10.0,150.0,260.0,4993.0
276.0,2018.0,2460.0,2516.0,3701.0,5040.0
277.0,150.0,165.0,527.0,587.0,2959.0
278.0,904.0,1193.0,1204.0,1230.0,2969.0
279.0,208.0,780.0,1097.0,1721.0,2028.0
280.0,34.0,613.0,964.0,1097.0,1198.0
281.0,500.0,1265.0,2011.0,2716.0,2797.0
282.0,1517.0,2115.0,4022.0,4886.0,6377.0
283.0,1120.0,1197.0,1219.0,2028.0,2268.0
284.0,34.0,141.0,329.0,1372.0,1704.0
285.0,144.0,1035.0,1225.0,1264.0,2959.0
286.0,11.0,179.0,190.0,356.0,590.0
287.0,34.0,2959.0,59126.0,89904.0,122882.0
288.0,318.0,329.0,333.0,374.0,548.0
289.0,145.0,898.0,1099.0,1282.0,2046.0
290.0,1208.0,1213.0,1356.0,1376.0,1608.0
291.0,150.0,1200.0,1282.0,2959.0,4993.0
292.0,36.0,1221.0,1673.0,3174.0,6539.0
293.0,367.0,500.0,1214.0,1673.0,4963.0
294.0,205.0,1302.0,4191.0,6104.0,60487.0
295.0,1208.0,1221.0,2716.0,4022.0,5170.0
296.0,364.0,595.0,671.0,720.0,745.0
297.0,483.0,569.0,678.0,839.0,5339.0
298.0,165.0,296.0,306.0,2959.0,8360.0
299.0,37.0,94.0,2908.0,3308.0,5991.0
300.0,2.0,377.0,648.0,780.0,786.0
301.0,6003.0,38886.0,48082.0,55442.0,66097.0
302.0,2.0,110.0,150.0,608.0,1407.0
303.0,3285.0,48082.0,55442.0,66097.0,66665.0
304.0,63.0,750.0,908.0,4014.0,5577.0
305.0,496.0,715.0,1242.0,2105.0,2518.0
306.0,1029.0,1105.0,4019.0,4085.0,4993.0
307.0,608.0,1221.0,1682.0,7438.0,7482.0
308.0,95.0,259.0,450.0,453.0,733.0
309.0,242.0,425.0,589.0,924.0,1036.0
310.0,58.0,329.0,520.0,1252.0,3255.0
311.0,64.0,725.0,1339.0,1627.0,2498.0
312.0,74.0,433.0,496.0,613.0,7841.0
313.0,62.0,914.0,1960.0,2000.0,2470.0
314.0,1210.0,1517.0,6373.0,7153.0,33679.0
315.0,110.0,242.0,527.0,1035.0,2011.0
316.0,2.0,357.0,58998.0,59126.0,117192.0
317.0,2.0,377.0,589.0,1356.0,1372.0
318.0,42.0,107.0,316.0,480.0,1917.0
319.0,2.0,165.0,329.0,608.0,780.0
320.0,608.0,2959.0,4993.0,7293.0,8529.0
321.0,569.0,936.0,1365.0,1447.0,2905.0
322.0,524.0,750.0,913.0,1252.0,2589.0
323.0,356.0,1208.0,1221.0,1682.0,2028.0
324.0,10.0,126.0,586.0,892.0,1504.0
325.0,39.0,74.0,88.0,1307.0,1375.0
326.0,260.0,534.0,898.0,1276.0,2596.0
327.0,543.0,1101.0,1214.0,1240.0,2502.0
328.0,2877.0,5662.0,6016.0,37729.0,97866.0
329.0,329.0,364.0,805.0,1097.0,1113.0
330.0,30.0,44.0,264.0,633.0,914.0
331.0,158.0,2028.0,3271.0,6539.0,8957.0
332.0,393.0,3006.0,5254.0,8977.0,32019.0
333.0,365.0,2408.0,2762.0,2959.0,3717.0
334.0,110.0,150.0,364.0,527.0,587.0
335.0,900.0,913.0,921.0,1208.0,1221.0
336.0,150.0,296.0,318.0,587.0,3730.0
337.0,10.0,316.0,457.0,1198.0,1372.0
338.0,733.0,1240.0,1407.0,1721.0,2028.0
339.0,150.0,587.0,2959.0,7293.0,68157.0
340.0,1.0,150.0,587.0,588.0,590.0
341.0,88.0,1860.0,3538.0,5391.0,6296.0
342.0,110.0,242.0,590.0,1084.0,1105.0
343.0,364.0,1148.0,1196.0,1208.0,1221.0
344.0,44.0,59.0,159.0,345.0,2058.0
345.0,371.0,1221.0,3255.0,55280.0,58559.0
346.0,68.0,72.0,277.0,888.0,2959.0
347.0,1097.0,2028.0,2628.0,3578.0,3996.0
348.0,103.0,125.0,150.0,318.0,469.0
349.0,2.0,1732.0,2393.0,2801.0,4011.0
350.0,110.0,141.0,216.0,376.0,802.0
351.0,364.0,480.0,904.0,1036.0,1201.0
352.0,2.0,377.0,589.0,1210.0,55280.0
353.0,1258.0,3285.0,5060.0,8807.0,46948.0
354.0,261.0,280.0,608.0,1240.0,1407.0
355.0,206.0,1213.0,2542.0,2791.0,3285.0
356.0,337.0,1805.0,2387.0,3053.0,3893.0
357.0,246.0,1105.0,1148.0,1580.0,3114.0
358.0,1105.0,1964.0,2959.0,3730.0,4993.0
359.0,1.0,44.0,4056.0,4210.0,5957.0
360.0,165.0,296.0,349.0,1407.0,4022.0
361.0,2.0,316.0,329.0,480.0,1196.0
362.0,1252.0,1407.0,2011.0,7361.0,31410.0
363.0,296.0,319.0,913.0,1198.0,1203.0
364.0,11.0,339.0,1580.0,1777.0,2528.0
365.0,158.0,318.0,590.0,653.0,881.0
366.0,1210.0,3793.0,5349.0,58559.0,102445.0
367.0,1210.0,1276.0,1732.0,2959.0,4993.0
368.0,88.0,608.0,1097.0,1196.0,5012.0
369.0,1.0,586.0,608.0,1721.0,2028.0
370.0,858.0,1221.0,2553.0,6874.0,6909.0
371.0,150.0,2117.0,8581.0,48385.0,84844.0
372.0,11.0,339.0,377.0,587.0,635.0
373.0,58.0,585.0,900.0,910.0,1215.0
374.0,110.0,2167.0,3761.0,5628.0,30749.0
375.0,2.0,318.0,474.0,608.0,1407.0
376.0,534.0,608.0,898.0,953.0,969.0
377.0,364.0,588.0,1429.0,1667.0,40819.0
378.0,247.0,608.0,1172.0,1527.0,3010.0
379.0,150.0,587.0,1183.0,1721.0,4022.0
380.0,457.0,527.0,1261.0,1291.0,1407.0
381.0,3.0,34.0,141.0,173.0,203.0
382.0,688.0,1136.0,1399.0,2691.0,3067.0
383.0,364.0,1210.0,1289.0,1653.0,3114.0
384.0,608.0,2683.0,3275.0,5690.0,8961.0
385.0,2.0,585.0,688.0,1097.0,1407.0
386.0,1966.0,2028.0,2571.0,2970.0,5121.0
387.0,25.0,68.0,110.0,471.0,3089.0
388.0,58.0,257.0,433.0,458.0,7445.0
389.0,1.0,31.0,65.0,377.0,2028.0
390.0,34.0,587.0,597.0,1208.0,1213.0
391.0,9.0,126.0,246.0,270.0,674.0
392.0,383.0,2571.0,6711.0,33679.0,33794.0
393.0,858.0,910.0,2505.0,4372.0,6331.0
394.0,2959.0,6539.0,6934.0,40815.0,54001.0
395.0,319.0,1196.0,1909.0,5378.0,33493.0
396.0,608.0,1097.0,1407.0,3114.0,4898.0
397.0,306.0,26662.0,55280.0,78499.0,89864.0
398.0,1090.0,1094.0,1485.0,1580.0,2683.0
399.0,1.0,268.0,608.0,1407.0,6850.0
400.0,780.0,1097.0,1407.0,1580.0,6170.0
401.0,10.0,150.0,318.0,2959.0,4993.0
402.0,3677.0,6808.0,7502.0,7505.0,7934.0
403.0,982.0,1036.0,1241.0,1997.0,2020.0
404.0,608.0,914.0,1200.0,1208.0,1221.0
405.0,82.0,467.0,587.0,783.0,5349.0
406.0,209.0,306.0,620.0,869.0,913.0
407.0,44.0,86.0,665.0,3616.0,7841.0
408.0,107.0,126.0,144.0,237.0,2959.0
409.0,218.0,326.0,364.0,376.0,1406.0
410.0,150.0,364.0,587.0,589.0,2959.0
411.0,361.0,1258.0,1265.0,2028.0,2616.0
412.0,165.0,593.0,1717.0,2407.0,5502.0
413.0,3.0,316.0,329.0,380.0,1372.0
414.0,17.0,613.0,858.0,1213.0,1276.0
415.0,2.0,160.0,589.0,1097.0,1580.0
416.0,57.0,58.0,141.0,1252.0,2137.0
417.0,527.0,786.0,802.0,2944.0,4273.0
418.0,1097.0,1367.0,1584.0,3489.0,6743.0
419.0,364.0,1955.0,2028.0,2501.0,3253.0
420.0,858.0,924.0,1265.0,1276.0,1449.0
421.0,329.0,474.0,1721.0,2028.0,4898.0
422.0,223.0,364.0,720.0,1407.0,1670.0
423.0,80.0,103.0,299.0,469.0,5339.0
424.0,585.0,1230.0,1321.0,3253.0,3256.0
425.0,34.0,110.0,364.0,608.0,1407.0
426.0,110.0,300.0,590.0,1196.0,3578.0
427.0,58.0,105.0,1231.0,2186.0,7841.0
428.0,750.0,1997.0,2012.0,2791.0,2797.0
429.0,608.0,931.0,1407.0,1658.0,2682.0
430.0,160.0,496.0,910.0,1623.0,58559.0
431.0,242.0,262.0,365.0,608.0,7841.0
432.0,110.0,316.0,364.0,442.0,4993.0
433.0,750.0,1208.0,1221.0,1732.0,2028.0
434.0,40.0,80.0,458.0,588.0,850.0
435.0,364.0,480.0,745.0,1097.0,1148.0
436.0,37.0,296.0,922.0,924.0,3730.0
437.0,58.0,110.0,356.0,608.0,1580.0
438.0,329.0,608.0,2028.0,4848.0,5903.0
439.0,292.0,900.0,913.0,921.0,1198.0
440.0,218.0,267.0,780.0,1097.0,1240.0
441.0,30.0,246.0,264.0,632.0,696.0
442.0,1407.0,1449.0,5962.0,33679.0,33794.0
443.0,165.0,306.0,910.0,1214.0,1258.0
444.0,524.0,1252.0,2124.0,2396.0,3726.0
445.0,150.0,587.0,590.0,608.0,1721.0
446.0,653.0,1120.0,3578.0,5418.0,8784.0
447.0,74.0,356.0,1097.0,1407.0,2028.0
448.0,2.0,377.0,608.0,2959.0,102445.0
449.0,110.0,587.0,608.0,1407.0,1721.0
450.0,85.0,457.0,1020.0,1043.0,1097.0
451.0,58.0,117.0,483.0,904.0,1193.0
452.0,73.0,659.0,714.0,813.0,1900.0
453.0,10.0,150.0,329.0,364.0,2959.0
454.0,1198.0,1208.0,1210.0,4011.0,7438.0
455.0,2.0,19.0,231.0,442.0,1097.0
456.0,377.0,589.0,780.0,1097.0,2959.0
457.0,750.0,1916.0,3777.0,6708.0,72226.0
458.0,150.0,339.0,349.0,608.0,1407.0
459.0,364.0,1097.0,1196.0,1210.0,3114.0
460.0,1201.0,1207.0,1276.0,1348.0,3552.0
461.0,1449.0,3285.0,3521.0,6711.0,45722.0
462.0,150.0,318.0,590.0,1291.0,1918.0
463.0,2959.0,6377.0,6539.0,7153.0,8360.0
464.0,144.0,237.0,364.0,500.0,539.0
465.0,44.0,529.0,914.0,1028.0,1208.0
466.0,58.0,80.0,802.0,908.0,1084.0
467.0,110.0,150.0,296.0,318.0,1097.0
468.0,85.0,1043.0,2239.0,2318.0,3966.0
469.0,786.0,1148.0,2150.0,2671.0,45081.0
470.0,293.0,306.0,941.0,1240.0,1276.0
471.0,349.0,608.0,1036.0,1380.0,1407.0
472.0,58.0,68.0,82.0,1231.0,3655.0
473.0,1.0,10.0,150.0,318.0,8360.0
474.0,364.0,465.0,588.0,1208.0,1213.0
475.0,750.0,1208.0,1258.0,1370.0,2011.0
476.0,1407.0,1966.0,2571.0,2628.0,2970.0
477.0,364.0,480.0,1372.0,1375.0,7482.0
478.0,150.0,587.0,590.0,608.0,2011.0
479.0,590.0,1407.0,3991.0,33679.0,35836.0
480.0,527.0,786.0,802.0,941.0,1005.0
481.0,85.0,2117.0,5121.0,6609.0,7943.0
482.0,88.0,242.0,1019.0,2141.0,3827.0
483.0,150.0,587.0,608.0,653.0,1221.0
484.0,316.0,442.0,480.0,547.0,1917.0
485.0,158.0,468.0,1105.0,2081.0,2641.0
486.0,19.0,344.0,1198.0,1449.0,2355.0
487.0,144.0,688.0,733.0,805.0,6104.0
488.0,1036.0,1997.0,2791.0,55280.0,61071.0
489.0,1.0,34.0,1230.0,2355.0,2723.0
490.0,246.0,380.0,474.0,728.0,832.0
491.0,55.0,2537.0,2606.0,3114.0,7155.0
492.0,103.0,132.0,181.0,233.0,444.0
493.0,16.0,158.0,208.0,1027.0,2950.0
494.0,110.0,969.0,996.0,1036.0,1208.0
495.0,160.0,318.0,539.0,1721.0,2028.0
496.0,40.0,608.0,736.0,832.0,1097.0
497.0,58.0,306.0,307.0,318.0,480.0
498.0,1.0,318.0,364.0,543.0,595.0
499.0,910.0,924.0,1131.0,1132.0,1231.0
500.0,150.0,4218.0,4239.0,7714.0,8044.0
501.0,923.0,1208.0,1357.0,1393.0,2005.0
502.0,232.0,1097.0,1449.0,2553.0,2683.0
503.0,8957.0,59725.0,66297.0,74688.0,78316.0
504.0,24.0,902.0,1042.0,1287.0,1367.0
505.0,72.0,3052.0,4002.0,4616.0,34319.0
506.0,262.0,367.0,1208.0,1221.0,3114.0
507.0,2.0,190.0,316.0,1148.0,1196.0
508.0,10.0,608.0,633.0,1407.0,2028.0
509.0,40.0,270.0,761.0,942.0,1293.0
510.0,858.0,924.0,982.0,1050.0,2186.0
511.0,110.0,218.0,376.0,453.0,1097.0
512.0,150.0,587.0,590.0,1682.0,2997.0
513.0,474.0,608.0,1407.0,2028.0,4898.0
514.0,536.0,858.0,904.0,952.0,1221.0
515.0,2398.0,3100.0,4306.0,5418.0,5952.0
